Scrap_time,Update_time_GMT,Date,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-08-02 20:00:00,,2020-08-02,7,World,18095675,,690030,,11374804,,6030841,65797
2020-08-08 20:00:00,,2020-08-08,7,World,19703102,1607427.0,727025,36995.0,12643523,1268719.0,6332554,64923
2020-08-12 20:00:00,,2020-08-12,7,World,20544838,841736.0,746366,19341.0,13461888,818365.0,6336584,64610
2020-08-16 20:00:00,,2020-08-16,7,World,21639715,1094877.0,769459,23093.0,14350104,888216.0,6520152,64431
2020-08-17 20:00:00,,2020-08-17,7,World,21925867,286152.0,774963,5504.0,14646269,296165.0,6504635,64221
2020-08-18 20:00:00,,2020-08-18,7,World,22174653,248786.0,779998,5035.0,14894635,248366.0,6500020,62187
2020-08-19 20:00:00,,2020-08-19,7,World,22334748,160095.0,784876,4878.0,15070307,175672.0,6479565,62055
2020-08-20 17:53:00,,2020-08-20,7,World,22641445,306697.0,792218,7342.0,15357434,287127.0,6491793,61988
2020-08-23 21:09:00,,2020-08-23,7,World,23509853,868408.0,810879,18661.0,16027151,669717.0,6671823,61658
2020-08-24 17:10:00,,2020-08-24,7,World,23637289,127436.0,813415,2536.0,16132744,105593.0,6691130,61704
2020-08-25 23:00:00,,2020-08-25,7,World,23958200,320911.0,820237,6822.0,16476441,343697.0,6661522,61679
2020-08-26 22:59:00,,2020-08-26,7,World,24233212,275012.0,827019,6782.0,16729687,253246.0,6676506,61832
2020-08-27 23:00:00,,2020-08-27,7,World,24532830,299618.0,833135,6116.0,17000495,270808.0,6699200,61492
2020-08-28 23:01:00,,2020-08-28,7,World,24805967,273137.0,838742,5607.0,17211672,211177.0,6755553,61521
2020-08-29 12:29:00,,2020-08-29,7,World,24935559,129592.0,841832,3090.0,17315423,103751.0,6778304,61185
2020-08-30 23:00:00,,2020-08-30,7,World,25322719,387160.0,848989,7157.0,17640078,324655.0,6833652,61325
2020-08-31 18:58:00,,2020-08-31,7,World,25455514,132795.0,851685,2696.0,17762131,122053.0,6841698,61111
2020-09-01 23:00:00,,2020-09-01,7,World,25810100,354586.0,857948,6263.0,18057766,295635.0,6894386,61144
2020-09-02 23:01:00,,2020-09-02,7,World,26088026,277926.0,864483,6535.0,18337843,280077.0,6885700,60643
2020-09-03 23:01:00,,2020-09-03,7,World,26366977,278951.0,870615,6132.0,18567365,229522.0,6928997,60735
2020-09-04 07:01:00,,2020-09-04,7,World,26468091,101114.0,873223,2608.0,18661868,94503.0,6933000,60750
2020-09-05 23:31:00,,2020-09-05,7,World,26980911,512820.0,881762,8539.0,19094006,432138.0,7005143,60930
2020-09-06 18:30:00,,2020-09-06,7,World,27150535,169624.0,884960,3198.0,19263948,169942.0,7001627,60155
2020-09-07 23:39:00,,2020-09-07,7,World,27438854,288319.0,895456,10496.0,19491163,227215.0,7052235,60231
2020-09-08 22:10:00,,2020-09-08,7,World,27654644,215790.0,899378,3922.0,19723914,232751.0,7031352,60367
2020-09-09 22:01:00,,2020-09-09,7,World,27931543,276899.0,905362,5984.0,19971825,247911.0,7054356,60462
2020-09-10 22:01:00,,2020-09-10,7,World,28221383,289840.0,911251,5889.0,20226810,254985.0,7083322,60713
2020-09-11 22:00:00,,2020-09-11,7,World,28548231,326848.0,917002,5751.0,20475372,248562.0,7155857,60825
2020-09-12 22:22:00,,2020-09-12,7,World,28858345,310114.0,922702,5700.0,20719727,244355.0,7215916,60911
2020-09-13 22:01:00,,2020-09-13,7,World,29110047,251702.0,926911,4209.0,20948140,228413.0,7234996,60906
2020-09-14 22:04:00,,2020-09-14,7,World,29365150,255103.0,931032,4121.0,21179063,230923.0,7255055,60632
2020-09-15 21:00:00,,2020-09-15,7,World,29618852,253702.0,935997,4965.0,21420202,241139.0,7262653,60756
2020-09-16 21:01:00,,2020-09-16,7,World,29928676,309824.0,942575,6578.0,21686402,266200.0,7299699,60973
2020-09-18 20:01:00,,2020-09-18,7,World,30494182,565506.0,952338,9763.0,22180038,493636.0,7361806,61158
2020-09-19 21:00:00,,2020-09-19,7,World,30869199,375017.0,958852,6514.0,22469752,289714.0,7440595,61480
2020-09-20 22:31:00,,2020-09-20,7,World,31160940,291741.0,963981,5129.0,22760087,290335.0,7436872,61478
2020-09-21 21:01:00,,2020-09-21,7,World,31370823,209883.0,966884,2903.0,22938107,178020.0,7465832,61467
2020-09-22 21:01:00,,2020-09-22,7,World,31656010,285187.0,972327,5443.0,23256944,318837.0,7426739,61994
2020-09-23 19:58:00,,2020-09-23,7,World,31932500,276490.0,978024,5697.0,23519937,262993.0,7434539,62195
2020-09-24 21:00:00,,2020-09-24,7,World,32258747,326247.0,984396,6372.0,23798814,278877.0,7475537,63156
2020-09-25 21:00:00,,2020-09-25,7,World,32603763,345016.0,989981,5585.0,24048380,249566.0,7565402,63477
2020-09-26 21:00:00,,2020-09-26,7,World,32943237,339474.0,996265,6284.0,24315141,266761.0,7631831,63997
2020-09-27 22:45:00,,2020-09-27,7,World,33226524,283287.0,1000747,4482.0,24550265,235124.0,7675512,65360
2020-09-28 22:00:00,,2020-09-28,7,World,33470084,243560.0,1004623,3876.0,24769139,218874.0,7696322,65357
2020-09-29 21:35:00,,2020-09-29,7,World,33731691,261607.0,1009511,4888.0,25027150,258011.0,7695030,65403
2020-09-30 22:00:00,,2020-09-30,7,World,34064263,332572.0,1016134,6623.0,25304557,277407.0,7743572,66011
2020-10-01 21:31:00,,2020-10-01,7,World,34357746,293483.0,1021543,5409.0,25549911,245354.0,7786292,66076
2020-10-02 22:36:00,,2020-10-02,7,World,34734095,376349.0,1031160,9617.0,25819156,269245.0,7883779,66208
2020-10-03 22:24:00,,2020-10-03,7,World,35038082,303987.0,1036042,4882.0,26052205,233049.0,7949835,66275
2020-10-04 21:01:00,,2020-10-04,7,World,35248485,210403.0,1039541,3499.0,26225246,173041.0,7983698,66267
2020-10-05 22:13:00,,2020-10-05,7,World,35624732,376247.0,1044500,4959.0,26771191,545945.0,7809041,66757
2020-10-06 23:01:00,,2020-10-06,7,World,35957918,333186.0,1052260,7760.0,27036601,265410.0,7869057,67007
2020-10-07 23:01:00,,2020-10-07,7,World,36300296,342378.0,1058163,5903.0,27315500,278899.0,7926633,67955
2020-10-08 23:59:00,,2020-10-08,7,World,36666684,366388.0,1064715,6552.0,27575700,260200.0,8026269,67694
2020-10-09 23:00:00,,2020-10-09,7,World,37015693,349009.0,1070330,5615.0,27826715,251015.0,8118648,68189
2020-10-10 23:00:00,,2020-10-10,7,World,37371287,355594.0,1075684,5354.0,28020922,194207.0,8274681,68602
2020-10-12 23:10:00,,2020-10-12,7,World,37987320,616033.0,1084336,8652.0,28517234,496312.0,8385750,68905
2020-10-13 23:01:00,,2020-10-13,7,World,38285632,298312.0,1088851,4515.0,28758568,241334.0,8438213,69745
2020-10-14 23:01:00,,2020-10-14,7,World,38646947,361315.0,1094469,5618.0,29021820,263252.0,8530658,69969
2020-10-15 14:09:00,11:06:00,2020-10-15,7,World,38814475,167528.0,1098012,3543.0,29162927,141107.0,8553536,70586
2020-10-16 22:08:00,19:06:00,2020-10-16,7,World,39459296,644821.0,1106754,8742.0,29531552,368625.0,8820990,71272
2020-10-17 23:01:00,19:58:00,2020-10-17,7,World,39866619,407323.0,1112852,6098.0,29816497,284945.0,8937270,71735
2020-10-18 22:05:00,19:03:00,2020-10-18,7,World,40205498,338879.0,1117232,4380.0,30047820,231323.0,9040446,72075
2020-10-19 22:05:00,18:59:00,2020-10-19,7,World,40536009,330511.0,1121409,4177.0,30260204,212384.0,9154396,72592
2020-10-20 22:05:00,19:04:00,2020-10-20,7,World,40923919,387910.0,1126945,5536.0,30499455,239251.0,9297519,73305
2020-10-21 22:05:00,19:03:00,2020-10-21,7,World,41351673,427754.0,1133415,6470.0,30792265,292810.0,9425993,74026
2020-10-22 22:05:00,19:04:00,2020-10-22,7,World,41854526,502853.0,1140321,6906.0,31082645,290380.0,9631560,74764
2020-10-23 22:05:00,19:02:00,2020-10-23,7,World,42346196,491670.0,1146926,6605.0,31349908,267263.0,9849362,75910
2020-10-24 23:41:00,20:40:00,2020-10-24,7,World,42847587,501391.0,1153222,6296.0,31602157,252249.0,10092208,76918
2020-10-25 23:00:00,20:58:00,2020-10-25,7,World,43275927,428340.0,1157911,4689.0,31835792,233635.0,10282224,77731
2020-10-26 23:00:00,20:56:00,2020-10-26,7,World,43695689,419762.0,1163019,5108.0,32072568,236776.0,10460102,78685
2020-10-27 23:00:00,20:58:00,2020-10-27,7,World,44155247,459558.0,1169789,6770.0,32356255,283687.0,10629203,79886
2020-10-28 23:00:00,20:58:00,2020-10-28,7,World,44657861,502614.0,1177116,7327.0,32629460,273205.0,10851285,81037
2020-10-29 23:00:00,20:57:00,2020-10-29,7,World,45228240,570379.0,1184307,7191.0,32902665,273205.0,11141268,82224
2020-10-30 23:00:00,20:58:00,2020-10-30,7,World,45795694,567454.0,1191365,7058.0,33173060,270395.0,11431269,82951
2020-10-31 23:00:00,20:59:00,2020-10-31,7,World,46301888,506194.0,1198686,7321.0,33429899,256839.0,11673303,84097
2020-11-01 23:00:00,20:59:00,2020-11-01,7,World,46751003,449115.0,1204150,5464.0,33674588,244689.0,11872265,85150
2020-11-02 23:00:00,20:57:00,2020-11-02,7,World,47229622,478619.0,1209742,5592.0,33953119,278531.0,12066761,86193
2020-11-03 23:00:00,20:59:00,2020-11-03,7,World,47718170,488548.0,1217515,7773.0,34231315,278196.0,12269340,87951
2020-11-04 23:00:00,20:57:00,2020-11-04,7,World,48311760,593590.0,1228308,10793.0,34555304,323989.0,12528148,89034
2020-11-05 23:00:00,20:59:00,2020-11-05,7,World,48890461,578701.0,1236944,8636.0,34918704,363400.0,12734813,89990
2020-11-06 23:00:00,20:58:00,2020-11-06,7,World,49527230,636769.0,1246336,9392.0,35202847,284143.0,13078047,90677
2020-11-07 23:00:00,20:57:00,2020-11-07,7,World,50068252,541022.0,1254107,7771.0,35480122,277275.0,13334023,91539
2020-11-08 23:00:00,20:49:00,2020-11-08,7,World,50663041,594789.0,1260645,6538.0,35732706,252584.0,13669690,92389
2020-11-09 23:00:00,20:59:00,2020-11-09,7,World,51142552,479511.0,1267482,6837.0,35990604,257898.0,13884466,93414
2020-11-10 23:00:00,20:59:00,2020-11-10,7,World,51699224,556672.0,1277243,9761.0,36324270,333666.0,14097711,94615
2020-11-11 23:00:00,20:56:00,2020-11-11,7,World,52312843,613619.0,1287350,10107.0,36615175,290905.0,14410318,95252
2020-11-12 23:00:00,20:59:00,2020-11-12,7,World,52959724,646881.0,1296641,9291.0,36915618,300443.0,14747465,95116
2020-11-13 23:00:00,20:58:00,2020-11-13,7,World,53616865,657141.0,1306968,10327.0,37436442,520824.0,14873455,109109
2020-11-14 23:00:00,20:57:00,2020-11-14,7,World,54210939,594074.0,1315713,8745.0,37745623,309181.0,15149603,110018
2020-11-15 23:00:00,20:53:00,2020-11-15,7,World,54729300,518361.0,1323196,7483.0,38083721,338098.0,15322383,98437
2020-11-16 23:00:00,20:59:00,2020-11-16,7,World,55220212,490912.0,1330258,7062.0,38344600,260879.0,15545354,99294
2020-11-17 23:00:00,20:58:00,2020-11-17,7,World,55775968,555756.0,1339691,9433.0,38849466,504866.0,15586811,100230
2020-11-18 23:00:00,20:57:00,2020-11-18,7,World,56419806,643838.0,1352017,12326.0,39252975,403509.0,15814814,101136
2020-11-19 23:00:00,20:59:00,2020-11-19,7,World,57085428,665622.0,1362738,10721.0,39626613,373638.0,16096077,101425
2020-11-20 23:00:00,20:59:00,2020-11-20,7,World,57768244,682816.0,1373650,10912.0,40017371,390758.0,16377223,101972
2020-11-21 23:00:00,20:58:00,2020-11-21,7,World,58376322,608078.0,1384694,11044.0,40406159,388788.0,16585469,102324
2020-11-22 23:00:00,20:59:00,2020-11-22,7,World,58902033,525711.0,1392302,7608.0,40719756,313597.0,16789975,102659
2020-11-23 23:00:00,20:58:00,2020-11-23,7,World,59376898,474865.0,1400002,7700.0,41058813,339057.0,16918083,103084
2020-11-24 23:00:00,20:57:00,2020-11-24,7,World,59964959,588061.0,1411681,11679.0,41431264,372451.0,17122014,103599
2020-11-25 23:00:00,20:58:00,2020-11-25,7,World,60562871,597912.0,1423559,11878.0,41855478,424214.0,17283834,103512
2020-11-26 23:00:00,20:47:00,2020-11-26,7,World,61187447,624576.0,1435123,11564.0,42323763,468285.0,17428561,104794
2020-11-27 23:00:00,20:59:00,2020-11-27,7,World,61827446,639999.0,1446446,11323.0,42687420,363657.0,17693580,104983
2020-11-28 23:00:00,20:46:00,2020-11-28,7,World,62435804,608358.0,1456083,9637.0,43102198,414778.0,17877523,105140
2020-11-29 23:00:00,20:51:00,2020-11-29,7,World,62964190,528386.0,1463854,7771.0,43475102,372904.0,18025234,105368
2020-11-30 23:00:00,20:57:00,2020-11-30,7,World,63474130,509940.0,1471646,7792.0,43874081,398979.0,18128403,105306
2020-12-01 23:00:00,20:55:00,2020-12-01,7,World,64036320,562190.0,1483480,11834.0,44299322,425241.0,18253518,105703
2020-12-02 23:00:00,20:58:00,2020-12-02,7,World,64715301,678981.0,1496560,13080.0,44806762,507440.0,18411979,105942
2020-12-03 23:00:00,20:59:00,2020-12-03,7,World,65395930,680629.0,1509207,12647.0,45257567,450805.0,18629156,106648
2020-12-04 23:00:00,20:57:00,2020-12-04,7,World,66055108,659178.0,1520450,11243.0,45710264,452697.0,18824394,106095
2020-12-05 23:00:00,20:58:00,2020-12-05,7,World,66702167,647059.0,1531900,11450.0,46148506,438242.0,19021761,106066
2020-12-06 23:00:00,20:51:00,2020-12-06,7,World,67287230,585063.0,1540288,8388.0,46511566,363060.0,19235376,105947
2020-12-07 23:00:00,20:57:00,2020-12-07,7,World,67788381,501151.0,1547590,7302.0,46887648,376082.0,19353143,106211
2020-12-08 23:00:00,20:59:00,2020-12-08,7,World,68405164,616783.0,1559844,12254.0,47314424,426776.0,19530896,106047
2020-12-09 23:00:00,20:59:00,2020-12-09,7,World,69103711,698547.0,1572706,12862.0,47841791,527367.0,19689214,106207
2020-12-10 23:00:00,20:59:00,2020-12-10,7,World,70534753,1431042.0,1585125,12419.0,49030308,1188517.0,19919320,106669
2020-12-11 23:00:00,20:59:00,2020-12-11,7,World,71241301,706548.0,1598086,12961.0,49451994,421686.0,20191221,106604
2020-12-12 23:00:00,20:58:00,2020-12-12,7,World,71912977,671676.0,1608923,10837.0,50401155,949161.0,19902899,106553
2020-12-13 23:00:00,20:59:00,2020-12-13,7,World,72525247,612270.0,1617266,8343.0,50780823,379668.0,20127158,106178
2020-12-14 23:35:00,21:34:00,2020-12-14,7,World,73092359,567112.0,1626002,8736.0,51154820,373997.0,20311537,106336
2020-12-15 23:00:00,20:59:00,2020-12-15,7,World,73678280,585921.0,1638354,12352.0,51676057,521237.0,20363869,106428
2020-12-16 23:00:00,20:58:00,2020-12-16,7,World,74318635,640355.0,1651623,13269.0,52195049,518992.0,20471963,107263
2020-12-17 23:00:00,20:56:00,2020-12-17,7,World,75091367,772732.0,1664614,12991.0,52715399,520350.0,20711354,107114
2020-12-18 23:00:00,20:57:00,2020-12-18,7,World,75824138,732771.0,1677081,12467.0,53141461,426062.0,21005596,107100
2020-12-19 23:59:00,22:11:00,2020-12-19,7,World,76525498,701360.0,1689789,12708.0,53611601,470140.0,21224108,106509
2020-12-20 23:00:00,20:54:00,2020-12-20,7,World,77057798,532300.0,1697743,7954.0,54004347,392746.0,21355708,106209
2020-12-21 23:00:00,20:59:00,2020-12-21,7,World,77541908,484110.0,1705770,8027.0,54416478,412131.0,21419660,106246
2020-12-22 23:00:00,20:59:00,2020-12-22,7,World,78168413,626505.0,1718734,12964.0,54918672,502194.0,21531007,106032
2020-12-23 23:00:00,20:58:00,2020-12-23,7,World,78902154,733741.0,1734352,15618.0,55456555,537883.0,21711247,106187
2020-12-24 23:00:00,20:55:00,2020-12-24,7,World,79560705,658551.0,1746160,11808.0,55988472,531917.0,21826073,106305
2020-12-25 23:00:00,20:59:00,2020-12-25,7,World,80117990,557285.0,1755359,9199.0,56406762,418290.0,21955869,105900
2020-12-26 23:00:00,20:59:00,2020-12-26,7,World,80574848,456858.0,1762935,7576.0,56764074,357312.0,22047839,105736
2020-12-27 23:00:00,20:56:00,2020-12-27,7,World,81027644,452796.0,1770254,7319.0,57182985,418911.0,22074405,105247
2020-12-28 23:00:00,20:58:00,2020-12-28,7,World,81495265,467621.0,1778615,8361.0,57535662,352677.0,22180988,105468
2020-12-29 23:00:00,20:54:00,2020-12-29,7,World,82131686,636421.0,1792188,13573.0,58121873,586211.0,22217625,105729
2020-12-30 23:00:00,20:54:00,2020-12-30,7,World,82860102,728416.0,1807472,15284.0,58691323,569450.0,22361307,106257
2020-12-31 23:00:00,20:44:00,2020-12-31,7,World,83631101,770999.0,1822032,14560.0,59198698,507375.0,22610371,106369
2021-01-01 23:00:00,20:54:00,2021-01-01,7,World,84260754,629653.0,1833039,11007.0,59575401,376703.0,22852314,106299
2021-01-02 23:00:00,20:56:00,2021-01-02,7,World,84817227,556473.0,1841032,7993.0,59915195,339794.0,23061000,106632
2021-01-03 23:00:00,20:59:00,2021-01-03,7,World,85352109,534882.0,1849011,7979.0,60338566,423371.0,23164532,105887
2021-01-04 23:00:00,20:57:00,2021-01-04,7,World,85899191,547082.0,1857480,8469.0,60720516,381950.0,23321195,107590
2021-01-05 23:00:00,20:51:00,2021-01-05,7,World,86624943,725752.0,1871452,13972.0,61342143,621627.0,23411348,107799
2021-01-06 23:00:00,20:59:00,2021-01-06,7,World,87393586,768643.0,1885915,14463.0,62917234,1575091.0,22590437,108737
2021-01-07 23:00:00,20:59:00,2021-01-07,7,World,88220230,826644.0,1901516,15601.0,63427784,510550.0,22890930,108162
2021-01-08 23:00:00,20:59:00,2021-01-08,7,World,89162272,942042.0,1917108,15592.0,63869727,441943.0,23375437,108648
2021-01-09 23:00:00,20:55:00,2021-01-09,7,World,89898501,736229.0,1931170,14062.0,64362807,493080.0,23604524,108567
2021-01-10 23:32:00,21:29:00,2021-01-10,7,World,90583039,684538.0,1941210,10040.0,64716309,353502.0,23925520,108568
2021-01-11 23:40:00,21:37:00,2021-01-11,7,World,91193185,610146.0,1950662,9452.0,65074850,358541.0,24167673,108821
2021-01-12 23:52:00,21:48:00,2021-01-12,7,World,91867185,674000.0,1966281,15619.0,65631368,556518.0,24269536,109653
2021-01-13 23:58:00,21:57:00,2021-01-13,7,World,92610406,743221.0,1983009,16728.0,66147685,516317.0,24479712,110673
2021-01-14 23:55:00,21:54:00,2021-01-14,7,World,93381748,771342.0,1997588,14579.0,66618760,471075.0,24765400,111830
2021-01-15 19:50:00,00:00:00,2021-01-15,7,World,94284111,902363.0,2016727,19139.0,67329013,710253.0,24938371,111473
2021-01-16 23:55:00,21:54:00,2021-01-16,7,World,94790933,506822.0,2027485,10758.0,67671181,342168.0,25092267,111677
2021-01-17 23:55:00,21:54:00,2021-01-17,7,World,95356398,565465.0,2037383,9898.0,68062004,390823.0,25257011,113333
2021-01-18 23:55,21:42:00,2021-01-18,7,World,95918344,561946.0,2046876,9493.0,68437876,375872.0,25433592,111985
2021-01-19 08:37:00,00:00:00,2021-01-19,7,World,96602564,684220.0,2064015,17139.0,69253476,815600.0,25285073,111865
2021-01-20 09:12:00,00:00:00,2021-01-20,7,World,97281602,679038.0,2081660,17645.0,69832786,579310.0,25367156,112337
2021-01-22 21:45:11,00:00:00,2021-01-21,7,World,98064436,782834.0,2098620,16960.0,70462194,629408.0,25503622,111300
2021-01-23 19:52:52,00:00:00,2021-01-22,7,World,98719446,655010.0,2114894,16274.0,70913758,451564.0,25690794,111267
2021-01-24 12:00:13,00:00:00,2021-01-23,7,World,99299728,580282.0,2128826,13932.0,71357926,444168.0,25812976,110884
